STATION(Palomar Airport),DATE (LST),REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation(in),HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed
72292703177,2020-04-05T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,46,56,0,,,,70,29.88,BKN:07 41,29.53,10,51,160,,6
72292703177,2020-04-05T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,46,56,0,,,,70,29.87,OVC:08 44,29.53,10,51,150,,5
72292703177,2020-04-05T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,45,56,0,,0.01,5,67,29.88,SCT:04 36 OVC:08 44,29.54,10,50,150,,5
72292703177,2020-04-05T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,45,56,0,,,,67,29.88,OVC:08 45,29.54,10,50,140,,6
72292703177,2020-04-05T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,45,57,0,,,,64,29.89,OVC:08 36,29.55,10,51,140,,6
72292703177,2020-04-05T06:46:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,48,55,T,-RA:02 |RA |RA,,,77,,BKN:07 21 OVC:08 34,29.57,5,51,150,,8
72292703177,2020-04-05T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,48,55,T,-RA:02 |RA |RA,-0.03,3,77,29.91,BKN:07 21 OVC:08 33,29.57,5,51,130,,7
72292703177,2020-04-05T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,47,56,T,,,,72,29.92,BKN:07 27 OVC:08 42,29.57,10,51,160,,7
72292703177,2020-04-05T08:05:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,46,57,,,,,67,,BKN:07 32 OVC:08 40,29.57,10,51,150,,7
72292703177,2020-04-05T08:29:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,49,56,,,,,77,,BKN:07 26 OVC:08 32,29.58,8,52,140,,3
72292703177,2020-04-05T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,48,57,0,,,,72,29.92,OVC:08 28,29.58,10,52,150,,5
72292703177,2020-04-05T09:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,48,57,,,,,72,,OVC:08 32,29.58,10,52,140,,6
72292703177,2020-04-05T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,47,59,0,,-0.01,0,64,29.92,FEW:02 22 OVC:08 40,29.57,10,53,220,,7
72292703177,2020-04-05T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,47,60,0,,,,62,29.91,BKN:07 33,29.57,10,53,200,,9
72292703177,2020-04-05T11:22:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,47,60,,,,,62,,BKN:07 27 OVC:08 34,29.57,10,53,220,,14
72292703177,2020-04-05T11:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,46,61,,,,,59,,SCT:04 27 OVC:08 44,29.56,10,53,220,,10
72292703177,2020-04-05T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,47,61,0,,,,60,29.9,FEW:02 27 OVC:08 44,29.56,10,54,220,,14
72292703177,2020-04-05T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,46,60,0,,0.02,8,60,29.89,BKN:07 30,29.55,10,53,230,,10
72292703177,2020-04-05T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,48,60,0,,,,65,29.88,FEW:02 18 OVC:08 45,29.53,10,54,250,17,10
72292703177,2020-04-05T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,48,60,0,,,,65,29.88,SCT:04 22 OVC:08 45,29.53,10,54,250,,10
72292703177,2020-04-05T15:20:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,48,60,,,,,65,,FEW:02 20 BKN:07 29 OVC:08 45,29.53,10,54,250,,10
72292703177,2020-04-05T15:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,46,59,,,,,63,,SCT:04 25 OVC:08 35,29.53,10,52,240,,10
72292703177,2020-04-05T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,48,59,0,,0,6,67,29.87,SCT:04 25 OVC:08 35,29.53,10,53,230,,10
72292703177,2020-04-05T16:02:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,48,59,,,,,67,,BKN:07 25 BKN:07 36 OVC:08 47,29.53,10,53,230,,8
72292703177,2020-04-05T16:32:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,48,59,,,,,67,,SCT:04 24 BKN:07 32 OVC:08 47,29.53,10,53,250,,7
72292703177,2020-04-05T16:45:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,47,59,,,,,64,,BKN:07 22 BKN:07 31 OVC:08 45,29.53,10,53,230,,8
72292703177,2020-04-05T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,47,59,0,,,,64,29.88,BKN:07 22 BKN:07 29 OVC:08 45,29.53,10,53,240,,9
72292703177,2020-04-05T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,47,58,0,,,,67,29.87,BKN:07 23 BKN:07 41,29.53,10,52,170,,8
72292703177,2020-04-05T18:11:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,47,58,,,,,67,,SCT:04 21,29.53,10,52,190,,7
72292703177,2020-04-05T18:22:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,48,58,,,,,70,,BKN:07 21,29.53,10,53,200,,6
72292703177,2020-04-05T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,48,57,0,,0,3,72,29.88,BKN:07 19 BKN:07 37,29.53,10,52,200,,7
72292703177,2020-04-05T19:03:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,48,57,,,,,72,,SCT:04 19 BKN:07 38,29.53,10,52,180,,6
72292703177,2020-04-05T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,48,56,0,,,,75,29.89,BKN:07 19,29.55,10,52,140,,6
72292703177,2020-04-05T20:03:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,48,56,,,,,75,,SCT:04 19 SCT:04 40,29.55,10,52,140,,5
72292703177,2020-04-05T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,48,57,0,,,,72,29.9,OVC:08 45,29.56,10,52,140,,6
72292703177,2020-04-05T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,50,56,T,,-0.03,1,81,29.91,FEW:02 21 BKN:07 30 OVC:08 50,29.56,10,53,160,,3
72292703177,2020-04-05T22:40:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,51,56,0.01,-RA:02 |RA |RA,,,84,,FEW:02 8 BKN:07 16 OVC:08 55,29.56,4,53,210,,8
72292703177,2020-04-05T22:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,55,,-RA:02 BR:1 |RA |RA,,,88,,FEW:02 6 BKN:07 14 OVC:08 30,29.56,5,53,160,,8
72292703177,2020-04-05T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,55,0.02,-RA:02 BR:1 |RA |RA,,,90,29.91,FEW:02 6 BKN:07 14 OVC:08 30,29.56,4,53,150,,8
72292703177,2020-04-05T23:08:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,55,T,,,,90,,FEW:02 5 BKN:07 25 OVC:08 40,29.56,10,53,140,,7
72292703177,2020-04-05T23:35:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,55,0.01,-RA:02 BR:1 |RA |RA,,,90,,BKN:07 6 BKN:07 13 OVC:08 34,29.56,3,53,200,,7
72292703177,2020-04-05T23:50:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,54,0.01,-RA:02 BR:1 |RA |RA,,,94,,SCT:04 6 BKN:07 18 OVC:08 25,29.56,5,53,160,,9
72292703177,2020-04-05T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,55,0.01,-RA:02 BR:1 |RA |RA,,,90,29.9,SCT:04 6 BKN:07 25 OVC:08 35,29.56,4,53,170,,11
72292703177,2020-04-05T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,59,,,29.54,,7.5,0,1,6,63,54,260,19,0.03,0,0,250,14,RA BR,,,,,,,,,,,,,,,,,,,
72292703177,2020-04-06T00:07:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,54,0.01,-RA:02 BR:1 |RA |RA,,,93,,FEW:02 16 BKN:07 30 OVC:08 39,29.56,5,53,160,,7
72292703177,2020-04-06T00:37:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,52,55,0.06,+RA:02 BR:1 |RA |RA,,,90,,SCT:04 14 BKN:07 24 OVC:08 65,29.55,2.50V,53,180,,3
72292703177,2020-04-06T00:44:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,52,55,0.07,-RA:02 BR:1 |RA |RA,,,90,,FEW:02 5 BKN:07 12 OVC:08 65,29.55,3,53,210,,10
72292703177,2020-04-06T00:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,52,55,,-RA:02 BR:1 |RA |RA,,,88,,BKN:07 5 BKN:07 14 OVC:08 28,29.55,5,53,210,,10
72292703177,2020-04-06T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,52,55,0.08,-RA:02 BR:1 |RA |RA,0.01,8,90,29.89,BKN:07 5 BKN:07 12 OVC:08 28,29.55,6,53,200,,10
72292703177,2020-04-06T01:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,52,55,T,,,,90,,SCT:04 5 BKN:07 14 OVC:08 21,29.55,10,53,210,,8
72292703177,2020-04-06T01:11:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,51,55,T,,,,87,,FEW:02 5 BKN:07 16 OVC:08 23,29.55,10,53,200,,8
72292703177,2020-04-06T01:49:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,48,55,0.01,,,,77,,FEW:02 29 BKN:07 35 OVC:08 44,29.54,10,51,150,,7
72292703177,2020-04-06T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,49,55,0.01,,,,80,29.88,FEW:02 29 BKN:07 35 OVC:08 44,29.54,10,52,150,,6
72292703177,2020-04-06T02:09:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,50,54,,,,,87,,SCT:04 19 BKN:07 29 OVC:08 55,29.54,10,52,140,,8
72292703177,2020-04-06T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,51,54,T,,,,90,29.88,FEW:02 14 BKN:07 21 BKN:07 29,29.54,10,52,170,,8
72292703177,2020-04-06T03:03:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,51,54,T,-RA:02 BR:1 |RA |RA,,,90,,FEW:02 8 BKN:07 19 OVC:08 35,29.54,4,52,160,,9
72292703177,2020-04-06T03:17:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,51,54,T,,,,90,,FEW:02 8 SCT:04 25 BKN:07 38,29.53,10,52,160,,9
72292703177,2020-04-06T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,52,54,T,,0.01,8,93,29.88,FEW:02 19 BKN:07 33 OVC:08 60,29.53,10,53,150,,8
72292703177,2020-04-06T04:09:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,51,55,T,-RA:02 |RA |RA,,,87,,SCT:04 19 BKN:07 27 OVC:08 33,29.54,10,53,160,,7
72292703177,2020-04-06T04:45:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,51,54,0.01,,,,90,,FEW:02 19 BKN:07 45 OVC:08 65,29.53,10,52,150,,8
72292703177,2020-04-06T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,51,54,0.01,,,,90,29.88,SCT:04 17 BKN:07 43 OVC:08 65,29.54,10,52,160,,9
72292703177,2020-04-06T05:01:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,51,54,,,,,90,,BKN:07 15 BKN:07 26 OVC:08 65,29.54,10,52,150,,8
72292703177,2020-04-06T05:11:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,51,54,,,,,90,,SCT:04 10 BKN:07 13 OVC:08 44,29.54,10,52,160,,9
72292703177,2020-04-06T05:28:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,51,54,,,,,90,,FEW:02 7 BKN:07 24 OVC:08 60,29.54,10,52,140,,8
72292703177,2020-04-06T05:37:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,51,54,,,,,90,,FEW:02 9 SCT:04 26 OVC:08 55,29.54,10,52,150,,10
72292703177,2020-04-06T05:45:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,51,54,,,,,90,,BKN:07 29 BKN:07 50 OVC:08 60,29.54,10,52,150,,10
72292703177,2020-04-06T05:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,52,54,,,,,94,,BKN:07 31 BKN:07 35 OVC:08 60,29.55,10,53,150,,9
72292703177,2020-04-06T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,51,54,0,,,,90,29.89,BKN:07 31 BKN:07 35 OVC:08 55,29.55,10,52,140,,11
72292703177,2020-04-06T06:30:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,51,55,,,,,87,,FEW:02 18 BKN:07 28 OVC:08 50,29.55,10,53,140,,9
72292703177,2020-04-06T06:41:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,55,,,,,90,,SCT:04 19 BKN:07 32 OVC:08 44,29.56,10,53,150,,9
72292703177,2020-04-06T06:51:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,55,T,-RA:02 |RA |RA,,,88,,BKN:07 17 BKN:07 23 OVC:08 31,29.56,10,53,140,,11
72292703177,2020-04-06T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,55,T,-RA:02 |RA |RA,-0.02,0,90,29.91,BKN:07 17 BKN:07 23 OVC:08 33,29.56,10,53,140,,13
72292703177,2020-04-06T07:04:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,55,0.01,RA:02 BR:1 |RA |RA,,,90,,FEW:02 8 BKN:07 18 OVC:08 29,29.56,2.5,53,150,,10
72292703177,2020-04-06T07:09:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,52,55,0.02,RA:02 BR:1 |RA |RA,,,90,,SCT:04 6 BKN:07 14 OVC:08 18,29.56,1,53,160,,7
72292703177,2020-04-06T07:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,54,55,,BR:1 ||,,,94,,SCT:04 9 BKN:07 16 OVC:08 34,29.57,1,54,150,,9
72292703177,2020-04-06T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,53,56,0.03,,,,90,29.92,FEW:02 9 BKN:07 16 OVC:08 34,29.57,10,54,150,,9
72292703177,2020-04-06T08:30:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,53,57,0.02,-RA:02 BR:1 |RA |RA,,,87,,SCT:04 12 BKN:07 18 OVC:08 33,29.58,2.5,55,160,,10
72292703177,2020-04-06T08:45:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,53,57,0.02,-RA:02 BR:1 |RA |RA,,,87,,SCT:04 12 BKN:07 17 OVC:08 42,29.59,4,55,160,,11
72292703177,2020-04-06T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,53,57,0.02,-RA:02 BR:1 |RA |RA,,,87,29.93,FEW:02 12 BKN:07 17 OVC:08 32,29.59,4,55,170,18,10
72292703177,2020-04-06T09:41:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,52,60,T,HZ:7 |FU |HZ,,,75,,SCT:04 18 BKN:07 31 OVC:08 47,29.59,6,56,170,22,14
72292703177,2020-04-06T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,52,60,T,,-0.02,0,75,29.93,FEW:02 20 BKN:07 33 OVC:08 45,29.59,7,56,180,26,16
72292703177,2020-04-06T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,53,59,0.01,-RA:02 |RA |RA,,,81,29.95,FEW:02 21 BKN:07 40 OVC:08 49,29.6,7,56,190,24,13
72292703177,2020-04-06T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,51,59,T,-RA:02 |RA |RA,,,75,29.94,FEW:02 22 BKN:07 34 OVC:08 48,29.6,3,55,190,32,16
72292703177,2020-04-06T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,53,58,0.02,-RA:02 |RA |RA,-0.02,1,84,29.95,FEW:02 22 BKN:07 29 OVC:08 36,29.6,2.5,55,210,25,16
72292703177,2020-04-06T13:04:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,53,58,,RA:02 |RA |RA,,,84,,FEW:02 11 BKN:07 25 OVC:08 32,29.61,1.5,55,210,18,11
72292703177,2020-04-06T13:13:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,54,57,,RA:02 BR:1 |RA |RA,,,90,,FEW:02 7 BKN:07 23 OVC:08 32,29.6,2,55,220,25,14
72292703177,2020-04-06T13:25:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,54,57,,RA:02 BR:1 |RA |RA,,,90,,FEW:02 7 BKN:07 11 OVC:08 25,29.6,1.25,55,210,22,15
72292703177,2020-04-06T13:47:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,54,57,,-RA:02 BR:1 |RA |RA,,,88,,BKN:07 8 BKN:07 12 OVC:08 22,29.6,2,55,200,22,14
72292703177,2020-04-06T13:53:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,54,57,0.11,-RA:02 BR:1 |RA |RA,,,90,29.95,SCT:04 6 BKN:07 12 OVC:08 21,29.6,2.5,55,200,22,11
72292703177,2020-04-06T13:56:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,54,57,T,-RA:02 BR:1 |RA |RA,,,90,,BKN:07 8 OVC:08 15,29.6,3,55,190,20,11
72292703177,2020-04-06T14:11:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,53,57,,RA:02 BR:1 |RA |RA,,,87,,FEW:02 6 BKN:07 10 OVC:08 21,29.6,3,55,200,22,15
72292703177,2020-04-06T14:14:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,53,57,,-RA:02 BR:1 |RA |RA,,,87,,BKN:07 9 BKN:07 13 OVC:08 25,29.6,2.5,55,220,25,20
72292703177,2020-04-06T14:22:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,53,56,0.03,-RA:02 BR:1 |RA |RA,,,90,,FEW:02 6 BKN:07 19 OVC:08 25,29.6,1.5,54,220,28,16
72292703177,2020-04-06T14:39:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,53,56,0.05,-RA:02 BR:1 |RA |RA,,,90,,BKN:07 6 BKN:07 17 OVC:08 23,29.6,2.5,54,240,,10
72292703177,2020-04-06T14:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,54,55,,RA:02 BR:1 |RA |RA,,,94,,BKN:07 6 BKN:07 9 OVC:08 13,29.61,1.5,54,240,,13
72292703177,2020-04-06T14:53:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,53,56,0.11,RA:02 BR:1 |RA |RA,,,90,29.95,BKN:07 5 BKN:07 9 OVC:08 13,29.61,1.25,54,240,,15
72292703177,2020-04-06T15:06:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,52,54,,+RA:02 BR:1 |RA |RA,,,93,,SCT:04 5 SCT:04 11 OVC:08 17,29.6,1,53,240,20,10
72292703177,2020-04-06T15:19:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,53,56,,RA:02 BR:1 |RA |RA,,,90,,SCT:04 5 BKN:07 10 OVC:08 16,29.6,1.5,54,VRB,,5
72292703177,2020-04-06T15:26:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,54,56,0.12,-RA:02 BR:1 |RA |RA,,,93,,BKN:07 6 BKN:07 10 OVC:08 18,29.6,2,55,VRB,,8
72292703177,2020-04-06T15:42:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,54,57,0.13,,,,90,,OVC:08 5,29.6,7,55,180,,13
72292703177,2020-04-06T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,54,56,0.1,,0.01,8,93,29.94,OVC:08 6,29.6,9,55,180,,14
72292703177,2020-04-06T16:13:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,54,56,0.01,RA:02 BR:1 |RA |RA,,,93,,OVC:08 6,29.6,1.75,55,190,,9
72292703177,2020-04-06T16:23:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,54,56,0.05,RA:02 BR:1 |RA |RA,,,93,,BKN:07 4 OVC:08 16,29.61,1.25,55,190,,9
72292703177,2020-04-06T16:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,54,55,,RA:02 BR:1 |RA |RA,,,94,,SCT:04 4 BKN:07 16 OVC:08 23,29.62,1.75,54,200,,9
72292703177,2020-04-06T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,53,55,0.21,RA:02 BR:1 |RA |RA,,,93,29.97,SCT:04 4 OVC:08 18,29.62,1.75,54,200,,7
72292703177,2020-04-06T17:07:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,53,55,0.04,RA:02 BR:1 |RA |RA,,,93,,SCT:04 4 BKN:07 25 OVC:08 35,29.62,2.5,54,190,,9
72292703177,2020-04-06T17:20:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,53,55,0.06,-RA:02 BR:1 |RA |RA,,,93,,FEW:02 4 BKN:07 25 OVC:08 34,29.62,1.5,54,160,,6
72292703177,2020-04-06T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,53,55,0.1,RA:02 BR:1 |RA |RA,,,93,29.97,SCT:04 4 BKN:07 14 OVC:08 19,29.62,2,54,210,,10
72292703177,2020-04-06T18:01:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,53,55,0.03,RA:02 BR:1 |RA |RA,,,93,,SCT:04 4 BKN:07 16 OVC:08 21,29.62,3,54,220,,9
72292703177,2020-04-06T18:05:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,53,55,0.04,RA:02 BR:1 |RA |RA,,,93,,SCT:04 4 BKN:07 8 OVC:08 16,29.63,2.5,54,210,,10
